-0.370838,0.052438,-0.051790,-0.021249,-0.144965,-0.271657,0.223910,-0.049254,-0.003060,0.142662,0.027864,0.027814,0.152008,0.316597,-0.176876,-0.470786,0.287218,0.249286,-0.192618,0.267485,-0.037181,-0.122860,0.117486,0.003324,-0.105983,0.071715,0.147334,0.006916,-0.075499,-0.356245,-0.054322,0.035594,-0.037467,-0.287830,0.012220,-0.051817,0.156212,-0.124606,0.077278,-0.341662,0.298660,0.115553,-0.078516,0.198051,-0.237692,-0.096183,-0.265241,-0.289623,0.105422,-0.005682,0.305149,-0.096571,0.124296,-0.381653,-0.273058,-0.285791,-0.047124,-0.266178,0.110042,-0.577706,0.010039,0.144551,-0.249969,0.043353,-0.218385,-0.297797,0.311999,-0.627817,0.390061,0.015413,-0.089732,-0.207159,-0.043276,-0.171469,0.049147,0.445499,-0.190387,-0.036371,-0.268310,0.227242,-0.204735,0.235577,-0.171452,-0.326819,-0.024184,-0.073533,-0.173811,0.079264,-0.297977,-0.421366,-0.187168,0.146611,-0.314018,-0.164963,-0.227622,-0.181228,-0.471991,0.053264,-0.235552,0.070992,-0.042507,-0.124115,0.351840,0.031641,-0.233814,-0.075271,-0.404430,0.429008,0.021059,0.024513,0.160536,-0.471011,0.129690,-0.058444,0.110291,-0.663504,0.364796,-0.038426,-0.080695,0.169772,0.064296,-0.280980,-0.451013,0.113712,0.227367,0.016978,0.201591,0.231142
-0.201271,-0.032721,-0.089260,-0.154400,-0.138549,-0.396889,-0.301643,-0.090685,-0.114226,0.113805,-0.279584,0.098262,-0.219789,-0.031467,-0.279463,-0.318724,-0.033593,0.138834,-0.088201,0.138436,0.140836,-0.135364,-0.498614,-0.048301,-0.208010,-0.111927,-0.155394,0.053722,-0.060047,0.080545,-0.053112,-0.264446,-0.127514,-0.223409,0.120536,-0.593747,-0.121306,-0.013365,-0.336271,0.149977,-0.500740,-0.155844,-0.100811,0.199679,-0.249764,-0.407841,0.155351,-0.301672,-0.379492,-0.273767,0.100505,0.258456,-0.095040,-0.326380,0.042602,-0.061517,0.116394,-0.300958,-0.057405,0.012633,-0.048824,-0.118280,-0.321999,-0.384490,0.094242,-0.522558,0.185404,0.343352,-0.196460,-0.160471,-0.202599,-0.233252,-0.000141,0.134768,-0.140472,-0.087845,-0.111836,-0.082311,-0.160829,-0.356429,-0.229775,-0.036040,0.334066,-0.101245,0.319710,0.169256,-0.405561,0.282847,0.256070,0.175800,-0.200843,0.024378,0.195221,-0.236270,-0.185510,0.018914,-0.167671,-0.042766,0.147760,-0.244415,-0.080223,-0.430285,-0.297466,-0.480556,0.145609,0.072218,-0.276899,0.075028,-0.014258,-0.104398,-0.361521,0.124368,0.202849,-0.732168,0.016566,-0.208751,0.151738,-0.219949,0.130452,-0.173921,0.079224,-0.160069,-0.381246,-0.319377,0.273241,-0.503788,-0.005361,0.341711
0.149204,-0.067606,0.018488,-0.005409,0.014541,-0.239980,0.056544,-0.065581,-0.286063,0.181052,0.015212,-0.183984,0.064651,-0.127645,0.137246,0.083734,-0.404571,-0.273936,0.155330,-0.388525,-0.105824,0.199367,-0.356667,0.137873,-0.089308,-0.271407,-0.024630,-0.143326,-0.356607,-0.107281,-0.415285,-0.154900,0.179638,-0.161178,-0.462873,-0.332233,0.004427,0.439448,-0.148931,-0.227431,0.183613,-0.237606,-0.123801,-0.023928,0.259554,-0.395053,0.313797,0.068484,-0.298533,-0.078280,-0.076654,-0.161365,-0.062900,-0.022968,-0.270936,-0.142461,0.059690,-0.076642,-0.167591,-0.404414,-0.324643,-0.105210,-0.060398,-0.197711,0.023358,-0.018615,0.012746,-0.458911,-0.071655,0.006202,-0.109935,-0.578552,-0.102121,-0.292979,-0.117165,0.042306,-0.198807,0.044021,-0.197633,0.003761,0.142361,-0.417572,-0.125099,-0.103964,-0.163908,-0.050283,0.545344,-0.085159,0.220988,0.067998,-0.085616,-0.112074,0.139738,-0.322548,-0.083972,-0.468669,-0.319325,0.061190,-0.135294,-0.152542,0.093768,0.100917,0.278665,0.129545,0.180491,-0.082403,0.023926,-0.284811,-0.167808,-0.193935,-0.533244,0.280828,0.036680,-0.048978,0.211097,-0.228645,-0.409365,0.130582,-0.097464,-0.019239,-0.155405,0.047226,-0.315268,-0.268422,0.112244,0.040510,0.125561,0.216891
-0.273688,-0.248478,-0.167332,-0.210668,-0.395604,0.192629,-0.078554,-0.177281,-0.161163,-0.390291,-0.250502,-0.032112,0.209731,-0.086155,0.016365,-0.176594,-0.098567,-0.036727,-0.437829,-0.150245,-0.135056,-0.045406,-0.486071,-0.138726,0.276562,0.003409,-0.302732,-0.036272,0.220170,-0.211992,-0.001367,0.057108,-0.320700,-0.596942,0.038556,-0.003098,0.036330,-0.397670,0.167498,-0.083876,-0.152549,0.229689,-0.217856,-0.357618,0.176573,-0.169369,-0.378764,-0.130165,-0.275204,-0.293109,-0.165479,0.009947,-0.087811,-0.228324,-0.027137,-0.345124,-0.116235,-0.406776,-0.011920,-0.288730,0.362621,-0.062811,-0.281109,-0.020271,-0.325543,-0.210927,-0.258170,-0.081599,-0.313985,-0.148557,0.069678,-0.326014,0.087372,-0.219682,-0.244041,-0.275614,-0.108353,-0.079329,-0.265062,-0.180742,-0.123085,-0.206844,-0.267349,0.175190,0.148503,-0.197073,0.118816,-0.056725,0.149580,-0.012970,-0.034303,0.447374,-0.341726,-0.006098,-0.003300,-0.202513,-0.062974,-0.194890,0.144846,-0.217088,-0.124930,0.125026,-0.113954,0.050571,-0.814805,-0.103738,-0.185897,-0.139842,0.039551,-0.529745,-0.412517,0.132700,-0.325731,0.175132,0.280766,-0.229515,-0.037975,0.114707,-0.192252,0.035950,-0.222378,0.149533,-0.390334,-0.384264,0.120693,-0.179878,-0.090395,0.405893
0.130159,0.069316,-0.154540,-0.147042,-0.128041,-0.582035,-0.094916,-0.445565,-0.241239,-0.081800,-0.301738,-0.178241,0.123189,-0.071338,0.144209,-0.296481,0.028974,-0.321842,0.213584,-0.036946,-0.176242,-0.195729,-0.177177,0.020330,0.153143,-0.088452,-0.049051,0.046544,0.240074,-0.099594,-0.234948,-0.244697,0.195964,0.089596,-0.831422,-0.135451,0.400990,-0.199016,-0.145376,-0.340597,-0.268575,0.116722,-0.220848,-0.203959,-0.019937,-0.284657,-0.103052,-0.105972,0.193988,0.162707,-0.194450,-0.109713,-0.340980,-0.293722,-0.045030,0.341433,-0.603623,-0.290766,-0.188966,-0.124132,-0.210096,-0.134307,-0.247994,-0.386179,-0.083256,0.150688,-0.221976,0.028342,-0.166196,-0.188248,-0.236763,0.032390,-0.311393,-0.266542,-0.267841,0.227951,0.019719,0.134126,-0.217623,-0.198630,0.130529,0.075287,-0.366980,-0.321372,-0.103783,-0.191397,0.108770,-0.151077,0.096669,0.306057,-0.161748,-0.444498,-0.119208,-0.114154,-0.151792,-0.166373,-0.207114,-0.178905,-0.166828,0.296094,0.326200,-0.321383,-0.218829,0.274626,0.093860,0.070814,-0.002853,0.251298,0.003227,-0.147262,-0.274346,-0.342160,0.180676,-0.417767,0.163230,-0.134120,0.028726,0.131858,0.006367,-0.220881,0.128633,-0.293413,0.345318,-0.187611,-0.062014,-0.280928,-0.040952,0.107391
-0.181272,-0.266869,-0.292764,0.163971,-0.064681,0.010156,-0.011494,-0.258634,-0.034663,-0.056544,-0.273772,-0.404362,-0.211181,-0.152736,-0.080309,0.198460,-0.343817,-0.454084,-0.139463,-0.214097,0.218251,-0.107374,0.057318,-0.154693,-0.157190,-0.092856,0.129446,-0.058418,-0.234279,-0.094270,-0.379922,-0.283800,-0.167704,-0.014690,-0.159919,-0.355006,0.163560,0.145003,0.310202,0.134714,-0.072254,-0.034125,-0.185959,-0.200711,-0.372637,-0.193514,-0.078768,-0.200305,-0.009087,-0.148026,-0.308406,-0.044740,-0.094888,0.193883,0.002009,0.002618,-0.114328,0.036627,-0.101526,0.074381,-0.088218,-0.024494,-0.096896,-0.562800,0.108150,-0.521629,-0.338952,-0.158443,-0.347027,-0.170516,-0.046805,0.101932,-0.173898,0.311017,0.003345,-0.038773,-0.161682,-0.107326,-0.187303,0.114922,-0.049309,0.030560,-0.145997,0.323921,-0.513817,-0.106330,-0.166227,0.130385,-0.359911,0.133867,0.006168,0.262529,0.072889,0.165936,0.053607,-0.194409,-0.049724,-0.091047,-0.137377,0.043610,0.031864,-0.008954,-0.077011,0.007212,-0.229871,0.019224,-0.285228,-0.031828,0.126960,-0.017446,-0.123338,-0.336852,-0.092683,-0.145676,-0.257526,-0.006961,0.170648,-0.224172,-0.350749,-0.009967,-0.367304,-0.259167,0.063444,0.009727,0.256185,-0.223877,0.016711,0.243642
-0.339815,0.017996,-0.052720,-0.239667,-0.441231,-0.246989,-0.069282,-0.134628,-0.121861,-0.038170,-0.052374,0.025423,-0.300070,0.243148,-0.054911,-0.169079,-0.010223,0.046335,0.000469,-0.134232,-0.190942,-0.409848,0.031156,-0.029722,-0.467371,0.080202,-0.150567,-0.236149,0.108232,-0.011613,-0.143724,-0.312995,0.121173,-0.031010,-0.239195,-0.364759,0.376456,-0.056700,0.132865,-0.174017,-0.299637,-0.016712,-0.336348,-0.342467,0.117770,0.097714,-0.070680,0.140459,-0.038454,-0.075959,-0.240630,-0.136604,-0.283305,-0.162519,-0.152555,-0.186271,-0.108278,-0.259785,-0.470112,-0.059139,-0.202197,-0.106991,-0.214131,-0.189563,-0.085191,-0.143306,0.149849,-0.134202,-0.010294,-0.120477,0.102813,-0.100212,0.048725,-0.072466,-0.114918,-0.231083,-0.083900,0.074371,-0.075672,-0.197858,-0.476438,0.025075,-0.290708,-0.060158,-0.261420,-0.015462,-0.112287,-0.128291,-0.276203,-0.212521,0.023572,0.180719,-0.146251,0.058317,-0.405353,-0.110730,-0.221203,0.125862,-0.114234,0.252798,-0.290234,-0.258618,0.065370,0.132554,0.154512,-0.308039,-0.113788,-0.053334,-0.080988,0.022331,-0.179497,-0.201502,-0.065195,-0.299535,0.122908,-0.238338,-0.340423,-0.067707,-0.185084,-0.185261,-0.093631,-0.003397,0.138636,0.210966,0.006798,-0.142700,-0.020313,0.117335
-0.202960,0.159038,-0.072191,-0.222891,-0.172534,0.156906,-0.201164,-0.326412,-0.103448,-0.040638,-0.089471,0.061348,-0.120802,0.092825,0.226483,-0.174212,0.110280,-0.122768,-0.408965,-0.220263,-0.220786,-0.071344,-0.206610,0.339194,0.192611,-0.277109,-0.014583,0.003180,-0.434936,0.059712,0.154352,0.154319,0.135073,-0.022172,-0.069490,0.092522,-0.438656,-0.175318,-0.120154,-0.154357,-0.084259,-0.102747,-0.243047,0.068865,0.081457,-0.704734,0.293243,-0.118935,-0.067532,-0.201393,-0.486100,0.168026,-0.066682,0.116017,-0.040841,-0.227203,0.279020,0.152541,0.206895,0.071256,-0.199335,0.167528,-0.129658,-0.259661,-0.153193,0.057394,0.037228,-0.135627,0.130577,-0.075904,-0.107958,-0.226243,-0.253429,-0.212329,0.243336,-0.502103,0.163035,0.234809,-0.012971,-0.068432,-0.182644,0.140104,-0.187160,0.020990,0.071532,0.083190,0.078054,0.013359,-0.583773,-0.039118,-0.253398,-0.028013,-0.020092,0.470244,0.298898,-0.203831,0.123539,-0.247656,-0.059924,0.057408,0.318383,0.057921,0.011607,-0.369856,-0.264543,0.558408,-0.058706,-0.113524,-0.133418,-0.113287,-0.343815,-0.323271,-0.345285,-0.153745,-0.189066,-0.196579,-0.037037,0.097634,-0.191792,0.144186,-0.326999,0.020491,-0.379884,-0.138340,-0.297910,-0.203645,-0.081832,0.243801
-0.523392,-0.360320,0.110062,0.063768,0.098167,-0.181820,-0.137050,0.073611,0.087028,0.218586,-0.226546,0.174594,-0.213539,-0.412640,-0.269525,-0.247580,-0.377538,0.357577,-0.157722,-0.355760,0.203068,-0.020980,-0.019658,-0.192387,0.232866,-0.056355,-0.073678,0.106817,0.066389,-0.137659,0.055924,-0.392597,0.093969,0.005933,-0.371691,-0.358371,0.058629,-0.059462,-0.079995,-0.124623,-0.180716,-0.018880,-0.499312,-0.111095,0.060648,-0.148494,0.075984,-0.192859,-0.320565,-0.246601,-0.182053,0.218514,-0.295889,-0.246747,-0.092766,-0.094772,0.022785,-0.220970,-0.371175,-0.306903,-0.187014,0.007894,-0.279577,-0.247922,0.349293,-0.314396,0.217969,-0.226098,-0.103742,0.363806,0.081173,0.133333,-0.345276,-0.329177,-0.114173,-0.277297,-0.278458,-0.180939,0.492952,0.298511,-0.119908,-0.055502,0.115571,-0.150276,0.124857,-0.562640,-0.225264,-0.025209,-0.107474,-0.687569,-0.268643,0.054805,-0.101544,-0.073009,-0.001158,-0.053203,-0.038753,-0.083246,0.044727,0.008427,0.007886,-0.020285,0.048531,0.156067,0.148527,0.023590,0.153827,-0.312591,-0.148934,0.049093,-0.095769,0.128718,-0.165566,-0.111966,-0.171570,0.055065,-0.088881,-0.222005,-0.002243,0.299567,-0.016981,-0.287370,-0.360811,0.056932,-0.233151,0.068594,0.315680,0.152278
-0.216434,0.033139,0.251115,-0.039258,-0.040000,-0.469193,-0.036409,-0.224190,-0.120108,-0.082626,-0.164498,-0.124041,-0.429938,-0.283061,-0.267566,0.318696,-0.406420,0.004509,-0.412983,0.317229,-0.450142,-0.603633,-0.217714,-0.267876,-0.113151,0.017076,-0.186889,-0.324691,-0.228776,-0.499105,-0.133710,0.040801,-0.147537,0.032816,-0.011056,-0.058516,0.186051,-0.333460,0.091729,-0.147692,-0.021188,0.099053,-0.188696,0.136026,0.068880,0.103947,-0.096008,-0.494057,-0.111657,0.114924,-0.072978,-0.148679,-0.066397,0.457560,-0.170981,-0.344056,-0.239774,0.004939,0.434194,-0.436870,-0.673197,-0.150352,0.203096,-0.186705,-0.380017,-0.064388,0.131016,-0.056747,-0.076650,0.110852,-0.072487,0.015941,-0.027106,-0.000457,-0.163679,0.216511,-0.067922,-0.451598,-0.135070,-0.291528,-0.238870,-0.021933,-0.119585,0.076180,-0.274720,-0.272854,0.215833,-0.111762,0.157555,0.035385,-0.134517,0.012318,-0.254028,-0.395815,-0.102235,-0.160702,-0.125437,0.107358,-0.366861,-0.110858,-0.344547,-0.035674,-0.083330,-0.163316,0.010989,-0.177683,0.115790,0.085682,-0.344668,-0.150367,0.083949,-0.177320,-0.302135,0.455392,-0.266276,-0.518560,-0.378518,-0.094598,0.038516,-0.385639,-0.087831,0.007672,-0.011993,-0.549893,-0.056969,-0.213789,0.076868,0.454096
